"name","pointx_class","lat","lon","poi_class","Bus stop","Railway stations","Taxi rank","Underground entrance","id"
"Bus Stop (South Drive Orpington)",10590759,51.3605508239699,0.0855802131339845,"Bus stop",1,0,0,0,20207
"Bus Stop (Ickenham Station)",10590732,51.5622169233804,-0.444878921409284,"Bus stop",1,0,0,0,20208
"Bus Stop (King's Cross St. Pancras Underground Station)",10590732,51.5303984393889,-0.123075582207519,"Bus stop",1,0,0,0,20209
"Bus Stop (King's Cross St. Pancras Underground Station)",10590732,51.5304661656522,-0.121688715649945,"Bus stop",1,0,0,0,20210
"Bus Stop (Morden)",10590732,51.4019978016865,-0.194916841746639,"Bus stop",1,0,0,0,20211
"Bus Stop (North Ealing)",10590732,51.5176366027377,-0.291241404846925,"Bus stop",1,0,0,0,20212
"Bus Stop (Ladbroke Road)",10590732,51.5101057588135,-0.198414623136592,"Bus stop",1,0,0,0,20213
"Bus Stop (Margaret Street Oxford Circus)",10590732,51.5169531541993,-0.142754706464252,"Bus stop",1,0,0,0,20214
"Bus Stop (Oxford Circus Stn Margaret St)",10590732,51.5159375183704,-0.14221950407873,"Bus stop",1,0,0,0,20215
"Bus Stop (Rayners Lane Station)",10590732,51.5745201167187,-0.370789028288837,"Bus stop",1,0,0,0,20216
"Bus Stop (Saltwood Close)",10590732,51.3640645750721,0.110822155623029,"Bus stop",1,0,0,0,20217
"Bus Stop (Sam Philip Recreation Ground)",10590732,51.4961175201944,-0.430850459019532,"Bus stop",1,0,0,0,20218
"Bus Stop (Sam Philip Recreation Ground)",10590732,51.4957142117177,-0.430950743749205,"Bus stop",1,0,0,0,20219
"Bus Stop (Cedars Avenue Mitcham)",10590732,51.4043746680273,-0.151258812565983,"Bus stop",1,0,0,0,20220
"Bus Stop (Stanhope Road (En5))",10590732,51.6450556029346,-0.21323314616849,"Bus stop",1,0,0,0,20221
"Bus Stop (Sloane Square)",10590732,51.4914490284585,-0.157490686986243,"Bus stop",1,0,0,0,20222
"Bus Stop (Sloane Square Station Lower Sloane Street)",10590732,51.4916622240426,-0.157323634169129,"Bus stop",1,0,0,0,20223
"Bus Stop (South Harrow Bus Station)",10590732,51.5649269208121,-0.352216823822987,"Bus stop",1,0,0,0,20224
"Bus Stop (South Harrow Bus Station)",10590732,51.5650899132983,-0.352297500110199,"Bus stop",1,0,0,0,20225
"Bus Stop (Pelham Street)",10590732,51.493672126387,-0.171403501866518,"Bus stop",1,0,0,0,20226
"Bus Stop (Vauxhall Bus Station)",10590732,51.4851069907982,-0.124446242990447,"Bus stop",1,0,0,0,20227
"Bus Stop (Vauxhall Bus Station)",10590732,51.484948914149,-0.124683179409354,"Bus stop",1,0,0,0,20228
"Bus Stop (Walthamstow Bus Station)",10590732,51.58367651119,-0.0205903023400123,"Bus stop",1,0,0,0,20229
"Bus Stop (Walthamstow Bus Station)",10590732,51.5838297420119,-0.0200784317312257,"Bus stop",1,0,0,0,20230
"Bus Stop (Walthamstow Central Station)",10590732,51.5828993676897,-0.0214323977038585,"Bus stop",1,0,0,0,20231
"Bus Stop (Waterloo Stationupper Taxi Rd)",10590732,51.5038158665914,-0.113505332667675,"Bus stop",1,0,0,0,20232
"Bus Stop (Wembley Central Station)",10590732,51.5522353126377,-0.297791980276933,"Bus stop",1,0,0,0,20233
"Bus Stop (Sedge Road)",10590732,51.6056174308854,-0.0495444591691103,"Bus stop",1,0,0,0,20234
"Bus Stop (St Georges Centre)",10590732,51.5810231003921,-0.339467564002548,"Bus stop",1,0,0,0,20235
"Bus Stop (Chilham Way)",10590732,51.3829047999421,0.0111465952041544,"Bus stop",1,0,0,0,20236
"Bus Stop (Sunny Way)",10590732,51.6081579534761,-0.165853780828214,"Bus stop",1,0,0,0,20237
"Bus Stop (Bruce Grove Station)",10590732,51.5945481732107,-0.0702462453477704,"Bus stop",1,0,0,0,20238
"Bus Stop (Catford & Catford Bridge Stns)",10590732,51.4446290544494,-0.0236014588464546,"Bus stop",1,0,0,0,20239
"Bus Stop (Herne Hill Station)",10590732,51.453426856561,-0.101031795722026,"Bus stop",1,0,0,0,20240
"Bus Stop (Herne Hill Station)",10590732,51.4524501659844,-0.102914621548701,"Bus stop",1,0,0,0,20241
"Bus Stop (New Barnet Station Station Road)",10590732,51.6496820477715,-0.176089306448919,"Bus stop",1,0,0,0,20242
"Bus Stop (Orpington Station)",10590732,51.373203161445,0.0896610898455856,"Bus stop",1,0,0,0,20243
"Bus Stop (Plumstead Road Plumstead Station)",10590732,51.4903637390761,0.083533422501618,"Bus stop",1,0,0,0,20244
"Bus Stop (Plumstead Road Plumstead Station)",10590732,51.4903319226382,0.0838056713565994,"Bus stop",1,0,0,0,20245
"Bus Stop (St John's Avenue)",10590732,51.4600038987519,-0.21751839468074,"Bus stop",1,0,0,0,20246
"Bus Stop (Romford Station)",10590732,51.5744033220269,0.183794349784273,"Bus stop",1,0,0,0,20247
"Bus Stop (Bournevale Road)",10590732,51.4292615065069,-0.129985169730498,"Bus stop",1,0,0,0,20248
"Bus Stop (Swinton Street)",10590732,51.5287719811688,-0.118658794149059,"Bus stop",1,0,0,0,20249
"Bus Stop (Romford Station)",10590732,51.5744971956314,0.183582368759832,"Bus stop",1,0,0,0,20250
"Bus Stop (Romford Station)",10590732,51.5736004530038,0.183929045231027,"Bus stop",1,0,0,0,20251
"Bus Stop (Forest Rd Slade Green Stn)",10590732,51.4676075520107,0.190814069705653,"Bus stop",1,0,0,0,20252
"Bus Stop (Leigham Ct Rd Streatham Hill)",10590732,51.4376878127241,-0.126619514812695,"Bus stop",1,0,0,0,20253
"Bus Stop (Leigham Ct Rd Streatham Hill)",10590732,51.4377297588204,-0.126430751140879,"Bus stop",1,0,0,0,20254
"Bus Stop (Belgrave Walk Tram Stop)",10590732,51.3993610988864,-0.179681341302272,"Bus stop",1,0,0,0,20255
"Bus Stop (Belgrave Walk Tram Stop)",10590732,51.3993116995064,-0.179395780416649,"Bus stop",1,0,0,0,20256
"Bus Stop (Coombe Lane Tram Stop)",10590732,51.359590561554,-0.0594824699156959,"Bus stop",1,0,0,0,20257
"Bus Stop (Coombe Lane Tram Stop)",10590732,51.3594571904317,-0.0595742896757073,"Bus stop",1,0,0,0,20258
"Bus Stop (Lloyd Park Tram Stop)",10590732,51.3641797413154,-0.0820431050010244,"Bus stop",1,0,0,0,20259
"Bus Stop (Lloyd Park Tram Stop)",10590732,51.3640279086969,-0.0821069092791015,"Bus stop",1,0,0,0,20260
"Bus Stop (Hornchurch Town Centre)",10590732,51.5613816716668,0.220683044800924,"Bus stop",1,0,0,0,20261
"Bus Stop (Brierley)",10590732,51.3543015420424,-0.0212438568002425,"Bus stop",1,0,0,0,20262
"Bus Stop (Westferry)",10590732,51.5088079740587,-0.0266904217188957,"Bus stop",1,0,0,0,20263
"Bus Stop (Ettrick Street)",10590732,51.5140773966908,-0.0059392469188131,"Bus stop",1,0,0,0,20264
"Bus Stop (Reservoir Road Green Road)",10590759,51.6442117243412,-0.134119000356459,"Bus stop",1,0,0,0,20265
"Bus Stop (The Lowe)",10590732,51.6083358578049,0.108904990393224,"Bus stop",1,0,0,0,20266
"Bus Stop (Tolworth Broadway)",10590732,51.3821802380493,-0.28301258517384,"Bus stop",1,0,0,0,20267
"Bus Stop (Northwick Park Hospital)",10590732,51.575773376929,-0.324404812987622,"Bus stop",1,0,0,0,20268
"Bus Stop (Northwick Park Hospital)",10590732,51.5758651053042,-0.324531323445495,"Bus stop",1,0,0,0,20269
"Bus Stop (Northwick Park Hospital)",10590732,51.5759737789826,-0.324585053559101,"Bus stop",1,0,0,0,20270
"Bus Stop (Lodge Hill (Da16))",10590732,51.4725250290457,0.113506935978534,"Bus stop",1,0,0,0,20271
"Bus Stop (Tubbenden Drive)",10590759,51.3633546827117,0.0811394231244997,"Bus stop",1,0,0,0,20272
"Bus Stop (Eastcote Lane)",10590732,51.5489929866767,-0.374801979758372,"Bus stop",1,0,0,0,20273
"Bus Stop (Long Lane (Ub10))",10590732,51.5333844079906,-0.454123073475066,"Bus stop",1,0,0,0,20274
"Bus Stop (Long Lane (Ub10))",10590732,51.5332971848537,-0.454327877846942,"Bus stop",1,0,0,0,20275
"Bus Stop (Town Lane)",10590732,51.4560198102762,-0.481983956615717,"Bus stop",1,0,0,0,20276
"Bus Stop (Martyrs Lane)",10590732,51.3365653670809,-0.535632913045692,"Bus stop",1,0,0,0,20277
"Bus Stop (Caenswood Hill)",10590732,51.3486866790897,-0.461236502961753,"Bus stop",1,0,0,0,20278
"Bus Stop (Collier Row Road)",10590732,51.5973202003659,0.155899564072707,"Bus stop",1,0,0,0,20279
"Bus Stop (Collier Row Road)",10590732,51.5963307963131,0.155910460302969,"Bus stop",1,0,0,0,20280
"Bus Stop (Wimbledon Stadium)",10590732,51.43040913766,-0.185841945111146,"Bus stop",1,0,0,0,20281
"Bus Stop (Castle Road Glamis Way)",10590732,51.547861524987,-0.356193888792048,"Bus stop",1,0,0,0,20282
"Bus Stop (Rainham Road North)",10590732,51.551312878301,0.158844190479064,"Bus stop",1,0,0,0,20283
"Bus Stop (Rainham Road North)",10590732,51.5513448049633,0.159552511496577,"Bus stop",1,0,0,0,20284
"Bus Stop (Dulverton Road (Rm3))",10590732,51.6023589094503,0.223230769744053,"Bus stop",1,0,0,0,20285
"Bus Stop (Cromwell Road (W8))",10590732,51.4951476183703,-0.195835072551586,"Bus stop",1,0,0,0,20286
"Bus Stop (Ebury Bridge)",10590732,51.4903396980156,-0.148719683935086,"Bus stop",1,0,0,0,20287
"Bus Stop (Fairlawn Grove)",10590732,51.3324529919247,-0.180667308601378,"Bus stop",1,0,0,0,20288
"Bus Stop (Croydon Lane South)",10590732,51.3272361518047,-0.192213065695509,"Bus stop",1,0,0,0,20289
"Bus Stop (Croydon Lane South)",10590732,51.3272000711621,-0.192788624749908,"Bus stop",1,0,0,0,20290
"Bus Stop (Fairway Tudor Way)",10590732,51.3875112256441,0.0770036121526853,"Bus stop",1,0,0,0,20291
"Bus Stop (Fairway Tudor Way)",10590732,51.3874704449642,0.0772748499888089,"Bus stop",1,0,0,0,20292
"Bus Stop (Bull Ring Gate)",10590732,51.4851565597186,-0.15477729355367,"Bus stop",1,0,0,0,20293
"Bus Stop (Northlands Avenue)",10590759,51.3633144618054,0.0818845958830939,"Bus stop",1,0,0,0,20294
"Bus Stop (Harley Gardens)",10590759,51.3627344773172,0.0841567141299146,"Bus stop",1,0,0,0,20295
"Bus Stop (Harley Gardens)",10590759,51.3605456283112,0.0848617545023023,"Bus stop",1,0,0,0,20296
"Bus Stop (Northlands Avenue)",10590759,51.3625676261261,0.0844364406833438,"Bus stop",1,0,0,0,20297
"Bus Stop (Electric Lane)",10590732,51.4615899531281,-0.113706775180631,"Bus stop",1,0,0,0,20298
"Bus Stop (Elwill Way)",10590759,51.3975685208234,-0.0160707326264927,"Bus stop",1,0,0,0,20299
"Bus Stop (Chippenham Gardens)",10590732,51.5282680486608,-0.196501190598819,"Bus stop",1,0,0,0,20300
"Bus Stop (King William Lane)",10590732,51.484867371743,0.0036606677802437,"Bus stop",1,0,0,0,20301
"Bus Stop (Southbury Road Ponders End)",10590732,51.6475086695856,-0.0465616152456851,"Bus stop",1,0,0,0,20302
"Bus Stop (North Finchley Bus Station)",10590732,51.6124865585288,-0.176454084428505,"Bus stop",1,0,0,0,20303
"Bus Stop (Englefield Road)",10590732,51.5428061051318,-0.0845645634249095,"Bus stop",1,0,0,0,20304
"Bus Stop (Eton Road Repton Road)",10590732,51.3608913282028,0.103752510006346,"Bus stop",1,0,0,0,20305
"Bus Stop (Badric Court)",10590732,51.4698401228593,-0.174170704609585,"Bus stop",1,0,0,0,20306
"Bus Stop (Grove Street Plough Way)",10590732,51.492330728491,-0.0345616652611101,"Bus stop",1,0,0,0,20307
"Bus Stop (Grove Street Plough Way)",10590732,51.4921481094026,-0.0343966530834962,"Bus stop",1,0,0,0,20308
"Bus Stop (Waddon Leisure Centre Fiveways)",10590732,51.3641968329276,-0.119147803985021,"Bus stop",1,0,0,0,20309
"Bus Stop (Stafford Road)",10590732,51.3647767909189,-0.116624464877324,"Bus stop",1,0,0,0,20310
"Bus Stop (Forest Gate Bective Road)",10590732,51.5542972939387,0.0247564839644392,"Bus stop",1,0,0,0,20311
"Bus Stop (Wimbledon Tennis Club & Museum)",10590732,51.4361752455637,-0.214072271707775,"Bus stop",1,0,0,0,20312
"Bus Stop (Mount View Road)",10590759,51.5778624386134,-0.108622163961133,"Bus stop",1,0,0,0,20313
"Bus Stop (Stapleton Hall Road)",10590759,51.575481333344,-0.107624198064196,"Bus stop",1,0,0,0,20314
"Bus Stop (Kingshill Close)",10590732,51.5337268259812,-0.413092233691853,"Bus stop",1,0,0,0,20315
"Bus Stop (Leaf Close)",10590732,51.6085561511221,-0.428897697379531,"Bus stop",1,0,0,0,20316
"Bus Stop (Leaf Close)",10590732,51.6086517337771,-0.428648888045007,"Bus stop",1,0,0,0,20317
"Bus Stop (Bodiam Way)",10590732,51.5321951651934,-0.285693367457275,"Bus stop",1,0,0,0,20318
"Bus Stop (Bodiam Way)",10590732,51.5324497598499,-0.285885653251878,"Bus stop",1,0,0,0,20319
"Bus Stop (Lakeside Drive Park Royal)",10590732,51.530397121031,-0.286337596410748,"Bus stop",1,0,0,0,20320
"Bus Stop (Lakeside Drive Park Royal)",10590732,51.5293748822811,-0.284689204894536,"Bus stop",1,0,0,0,20321
"Bus Stop (Pond Square)",10590732,51.5708748868268,-0.150341560768833,"Bus stop",1,0,0,0,20322
"Bus Stop (Pennington Drive)",10590732,51.646085543496,-0.114630102879918,"Bus stop",1,0,0,0,20323
"Bus Stop (Enfield & Haringey Magistrates)",10590732,51.5986810159516,-0.0733054349768318,"Bus stop",1,0,0,0,20324
"Bus Stop (Enfield & Haringey Magistrates)",10590732,51.5986021945872,-0.0712439671221595,"Bus stop",1,0,0,0,20325
"Bus Stop (York Road (E10))",10590732,51.5572591352169,-0.0080037968240456,"Bus stop",1,0,0,0,20326
"Bus Stop (Twyford Abbey Roadpark Avenue)",10590732,51.5323420368865,-0.287129631309812,"Bus stop",1,0,0,0,20327
"Bus Stop (Twyford Abbey Roadpark Avenue)",10590732,51.5321738010041,-0.287308958979329,"Bus stop",1,0,0,0,20328
"Bus Stop (Fotheringham Road)",10590732,51.6486283704247,-0.0718677515863441,"Bus stop",1,0,0,0,20329
"Bus Stop (Kingshill Close)",10590732,51.5335953409116,-0.412678683876851,"Bus stop",1,0,0,0,20330
"Bus Stop (Newham Way Custom House)",10590732,51.5151765214655,0.0316688761188127,"Bus stop",1,0,0,0,20331
"Bus Stop (Highlands Avenue Sainsbury's)",10590732,51.6449817546939,-0.110296377170922,"Bus stop",1,0,0,0,20332
"Bus Stop (Colebrook Street)",10590732,51.4802132452668,0.181783071899823,"Bus stop",1,0,0,0,20333
"Bus Stop (Canning Town Recreation Ground)",10590732,51.5155684146902,0.0251283575080664,"Bus stop",1,0,0,0,20334
"Bus Stop (Pages Lane)",10590732,51.5905974957359,0.249119946101018,"Bus stop",1,0,0,0,20335
"Bus Stop (Pages Lane)",10590732,51.5904946590711,0.24885499470599,"Bus stop",1,0,0,0,20336
"Bus Stop (Sheepcote Road)",10590732,51.5817375542497,-0.330247466523104,"Bus stop",1,0,0,0,20337
"Bus Stop (Northwick Park Hosp Social Club)",10590732,51.5755167911008,-0.318410778820621,"Bus stop",1,0,0,0,20338
"Bus Stop (London Victoria Coach Station Arrivals)",10590732,51.4934287538119,-0.149012306749445,"Bus stop",1,0,0,0,20339
"Bus Stop (McNicoll Drive)",10590732,51.5331186912735,-0.266540306258668,"Bus stop",1,0,0,0,20340
"Bus Stop (Homerton Hospital Wardle St)",10590732,51.5490572498183,-0.0437719740823479,"Bus stop",1,0,0,0,20341
"Bus Stop (The Warren Banstead Road South)",10590759,51.3485187761863,-0.179241258132275,"Bus stop",1,0,0,0,20342
"Bus Stop (Shearwater Close)",10590732,51.5230285329255,0.109026160879183,"Bus stop",1,0,0,0,20343
"Bus Stop (Shearwater Close)",10590732,51.5228545240152,0.108700977931373,"Bus stop",1,0,0,0,20344
"Bus Stop (Gayton Road)",10590732,51.5797542250762,-0.331157258093468,"Bus stop",1,0,0,0,20345
"Bus Stop (York Road (Ub8))",10590732,51.5475283858497,-0.476762756997494,"Bus stop",1,0,0,0,20346
"Bus Stop (Edmonton Cemetery)",10590732,51.6301399070208,-0.0789950424953603,"Bus stop",1,0,0,0,20347
"Bus Stop (Clayton Road (Se15))",10590732,51.4733075847459,-0.0657050054843266,"Bus stop",1,0,0,0,20348
"Bus Stop (Raglan Way)",10590732,51.5502443301736,-0.352978137646522,"Bus stop",1,0,0,0,20349
"Bus Stop (Chatsworth Estate)",10590732,51.5547242345158,-0.0454906800793506,"Bus stop",1,0,0,0,20350
"Bus Stop (Chatsworth Estate)",10590732,51.5552747906619,-0.0456113332413274,"Bus stop",1,0,0,0,20351
"Bus Stop (Langdon Road)",10590732,51.53345378875,0.062863011420888,"Bus stop",1,0,0,0,20352
"Bus Stop (Nelson Street)",10590732,51.5331146169885,0.0627179082910516,"Bus stop",1,0,0,0,20353
"Bus Stop (Brooksby's Walk Homerton Station)",10590732,51.5495791093606,-0.0427110803877175,"Bus stop",1,0,0,0,20354
"Bus Stop (Durham Avenue Shortlands)",10590732,51.3972765648594,0.0074066728212378,"Bus stop",1,0,0,0,20355
"Bus Stop (Embankment)",10590732,51.508430073176,-0.120851463710099,"Bus stop",1,0,0,0,20356
"Bus Stop (St Mark's Hospital)",10590732,51.5764816447352,-0.320482201510386,"Bus stop",1,0,0,0,20357
"Bus Stop (Enfield Church Street)",10590732,51.6527978385318,-0.0887349063516824,"Bus stop",1,0,0,0,20358
"Bus Stop (Poole Road)",10590732,51.3581268893943,-0.269075074839164,"Bus stop",1,0,0,0,20359
"Bus Stop (Poole Road)",10590732,51.3580346803907,-0.268920557333253,"Bus stop",1,0,0,0,20360
"Bus Stop (St Mildreds Road)",10590732,51.4452348214148,0.0142438648259408,"Bus stop",1,0,0,0,20361
"Bus Stop (Cheyne Hill)",10590732,51.3996580485829,-0.295699149625217,"Bus stop",1,0,0,0,20362
"Bus Stop (Hawksbrook Lane)",10590759,51.3876909260582,-0.0105620560961236,"Bus stop",1,0,0,0,20363
"Bus Stop (Hawksbrook Lane)",10590759,51.3875697153044,-0.0103086043219364,"Bus stop",1,0,0,0,20364
"Bus Stop (St Mildreds Road)",10590732,51.4452547702052,0.0141296155142129,"Bus stop",1,0,0,0,20365
"Bus Stop (Tower House)",10590732,51.5197623933624,-0.51050879353981,"Bus stop",1,0,0,0,20366
"Bus Stop (Blackheath Royal Standard)",10590732,51.4780139314366,0.0199648856785324,"Bus stop",1,0,0,0,20367
"Bus Stop (Blackheath Royal Standard)",10590732,51.4783867427575,0.02129188037426,"Bus stop",1,0,0,0,20368
"Bus Stop (Blyth Road Hayes)",10590732,51.5038783922118,-0.420843695238835,"Bus stop",1,0,0,0,20369
"Bus Stop (Mondial Way)",10590732,51.480977792919,-0.444590544279491,"Bus stop",1,0,0,0,20370
"Bus Stop (The Shires)",10590732,51.6645272635821,-0.209329410026092,"Bus stop",1,0,0,0,20371
"Bus Stop (Bentley's Meadow)",10590732,51.2947159138223,0.217529233589567,"Bus stop",1,0,0,0,20372
"Bus Stop (Colonial Road)",10590732,51.4535717090291,-0.426566899765204,"Bus stop",1,0,0,0,20373
"Bus Stop (Beechcroft Road)",10590759,51.3626981417558,0.0786101287783373,"Bus stop",1,0,0,0,20374
"Bus Stop (Betstyle Road)",10590732,51.61820042976,-0.140010811639128,"Bus stop",1,0,0,0,20375
"Bus Stop (Northcote Road (Sw11))",10590732,51.460803192361,-0.167866290246655,"Bus stop",1,0,0,0,20376
"Bus Stop (Northcote Road (Sw11))",10590732,51.4607665391895,-0.166097118981192,"Bus stop",1,0,0,0,20377
"Bus Stop (Clarendon Road (Ub3))",10590732,51.5046016664171,-0.423138515089514,"Bus stop",1,0,0,0,20378
"Bus Stop (Burnt Ash Road)",10590759,51.4425173198953,0.0190456810850159,"Bus stop",1,0,0,0,20379
"Bus Stop (North Road (Ha8))",10590732,51.6033585986392,-0.270884684878962,"Bus stop",1,0,0,0,20380
"Bus Stop (Cotton Street)",10590732,51.5098935480465,-0.0100418000477147,"Bus stop",1,0,0,0,20381
"Bus Stop (Poplar High Street)",10590732,51.5095829465611,-0.0102859128637657,"Bus stop",1,0,0,0,20382
"Bus Stop (County Hall)",10590732,51.5022203842695,-0.116625846307396,"Bus stop",1,0,0,0,20383
"Bus Stop (County Hall)",10590732,51.5020487139205,-0.116575289893674,"Bus stop",1,0,0,0,20384
"Bus Stop (Erith Town Centre Riverside)",10590732,51.4807632844848,0.180253864065712,"Bus stop",1,0,0,0,20385
"Bus Stop (Hayes By-Pass)",10590732,51.5153627595048,-0.399707364121386,"Bus stop",1,0,0,0,20386
"Bus Stop (Bressenden Place)",10590732,51.4977277699804,-0.142225274460585,"Bus stop",1,0,0,0,20387
"Bus Stop (Twr Bridge Rdbricklayers Arms)",10590732,51.4956310534462,-0.0834598623548158,"Bus stop",1,0,0,0,20388
"Bus Stop (Bromley Bus Garage)",10590732,51.3750874621563,0.0445421183336155,"Bus stop",1,0,0,0,20389
"Bus Stop (Bowes Road)",10590732,51.6121834487683,-0.121870350298233,"Bus stop",1,0,0,0,20390
"Bus Stop (Bowes Road)",10590732,51.6120912747018,-0.121729721190199,"Bus stop",1,0,0,0,20391
"Bus Stop (Hilliers Lane)",10590732,51.3706629537898,-0.132660999273235,"Bus stop",1,0,0,0,20392
"Bus Stop (Hilliers Lane)",10590732,51.3697370126604,-0.133244612943984,"Bus stop",1,0,0,0,20393
"Bus Stop (Wembley Park Station)",10590732,51.5646182875009,-0.278111467880388,"Bus stop",1,0,0,0,20394
"Bus Stop (Wembley Park Station)",10590732,51.5641304340007,-0.277956762091184,"Bus stop",1,0,0,0,20395
"Bus Stop (Willesden Green Station)",10590732,51.5493666217559,-0.221398173572459,"Bus stop",1,0,0,0,20396
"Bus Stop (New Malden Station)",10590732,51.4035751827549,-0.25572848335885,"Bus stop",1,0,0,0,20397
"Bus Stop (Phipps Bridge Tram Stop)",10590732,51.4042299833852,-0.182248524402702,"Bus stop",1,0,0,0,20398
"Bus Stop (Southland Way)",10590732,51.4610784743992,-0.349899226544859,"Bus stop",1,0,0,0,20399
"Bus Stop (Cheltenham Road)",10590732,51.3667920469436,0.0996699240933636,"Bus stop",1,0,0,0,20400
"Bus Stop (Haileybury Road)",10590732,51.3652279071394,0.102141147968375,"Bus stop",1,0,0,0,20401
"Bus Stop (Davis Road)",10590732,51.3696866526946,-0.28649694692535,"Bus stop",1,0,0,0,20402
"Bus Stop (Baldwyns Park Dartford Road)",10590732,51.4343212618923,0.165826416751354,"Bus stop",1,0,0,0,20403
"Bus Stop (Willesden Sports Centre)",10590732,51.5412610983075,-0.230092660040775,"Bus stop",1,0,0,0,20404
"Bus Stop (The Oaks (Nw10))",10590732,51.5431569226789,-0.234763718600428,"Bus stop",1,0,0,0,20405
"Bus Stop (The Oaks (Nw10))",10590732,51.542465442406,-0.234228053768147,"Bus stop",1,0,0,0,20406
"Bus Stop (Yardley Lane Estate)",10590732,51.6464787746141,-0.0103973859495786,"Bus stop",1,0,0,0,20407
"Bus Stop (Parliament Square Westminster Abbey)",10590732,51.5001637247276,-0.126897049300468,"Bus stop",1,0,0,0,20408
"Bus Stop (Woodford Wells Horse & Well)",10590732,51.6170399513462,0.0262478860181506,"Bus stop",1,0,0,0,20409
"Bus Stop (British Library)",10590732,51.5290250764034,-0.126606574640232,"Bus stop",1,0,0,0,20410
"Bus Stop (Cambridge Roundabout South)",10590732,51.6153687692826,-0.0869132860744762,"Bus stop",1,0,0,0,20411
"Bus Stop (Sherborne Avenue)",10590732,51.659957595003,-0.047848066843615,"Bus stop",1,0,0,0,20412
"Bus Stop (Leatherhead Railway Station)",10590732,51.2986833306729,-0.333380182054041,"Bus stop",1,0,0,0,20413
"Bus Stop (The Street)",10590732,51.2953279610351,-0.357483690035956,"Bus stop",1,0,0,0,20414
"Bus Stop (The Street)",10590732,51.2952101104591,-0.357416179438595,"Bus stop",1,0,0,0,20415
"Bus Stop (Downview and Highdown Prisons)",10590732,51.3381126344782,-0.190162881587076,"Bus stop",1,0,0,0,20416
"Bus Stop (St Johns Drive)",10590732,51.3838872023735,-0.40242914173917,"Bus stop",1,0,0,0,20417
"Bus Stop (Wolsey Road)",10590732,51.3703447733198,-0.368506663295832,"Bus stop",1,0,0,0,20418
"Bus Stop (Manor Park)",10590732,51.34045984205,-0.288276205225853,"Bus stop",1,0,0,0,20419
"Bus Stop (Monk Street Calderwood Street)",10590732,51.4907570357169,0.063326240649544,"Bus stop",1,0,0,0,20420
"Bus Stop (Lacey Drive)",10590732,51.2992963551123,-0.114701076910644,"Bus stop",1,0,0,0,20421
"Bus Stop (The Brook House)",10590732,51.5320273070857,-0.419754544762966,"Bus stop",1,0,0,0,20422
"Bus Stop (Lawton Road New Barnet)",10590732,51.6535417687127,-0.169862651255764,"Bus stop",1,0,0,0,20423
"Bus Stop (Garrison Lane)",10590732,51.3568573040737,-0.311478273736693,"Bus stop",1,0,0,0,20424
"Bus Stop (Widmore Road)",10590732,51.529527173019,-0.448703305432856,"Bus stop",1,0,0,0,20425
"Bus Stop (Leven Road)",10590732,51.5151263089063,-0.0057493075937686,"Bus stop",1,0,0,0,20426
"Bus Stop (Lewisham Centre)",10590732,51.4608834207042,-0.0105765323310883,"Bus stop",1,0,0,0,20427
"Bus Stop (Leytonstone Station Grove Green Road)",10590732,51.5681872043064,0.007177709794573,"Bus stop",1,0,0,0,20428
"Bus Stop (Milton Road)",10590732,51.2918307767247,-0.0995885756372884,"Bus stop",1,0,0,0,20429
"Bus Stop (Banstead Road)",10590732,51.2910131070673,-0.0963092465934286,"Bus stop",1,0,0,0,20430
"Bus Stop (Lombardy Retail Park)",10590732,51.5166313864361,-0.407027772052562,"Bus stop",1,0,0,0,20431
"Bus Stop (Longmore Avenue)",10590732,51.6434167798449,-0.17219266023751,"Bus stop",1,0,0,0,20432
"Bus Stop (Lord's Cricket Ground)",10590732,51.5304510691196,-0.169656235947425,"Bus stop",1,0,0,0,20433
"Bus Stop (Banstead Road)",10590732,51.2908073424029,-0.096375126083702,"Bus stop",1,0,0,0,20434
"Bus Stop (Guards Avenue)",10590732,51.29111052765,-0.101755331519297,"Bus stop",1,0,0,0,20435
"Bus Stop (Goddard Road)",10590732,51.3954943949916,-0.0429989357551506,"Bus stop",1,0,0,0,20436
"Bus Stop (Dartford Girls' Grammar School)",10590732,51.4437740942028,0.20243771992545,"Bus stop",1,0,0,0,20437
"Bus Stop (Dartford Boys' Grammar School)",10590732,51.4451633970294,0.206030434649588,"Bus stop",1,0,0,0,20438
"Bus Stop (Dartford Boys' Grammar School)",10590732,51.4448375056751,0.206144247010897,"Bus stop",1,0,0,0,20439
"Bus Stop (Anchor Close)",10590732,51.5239083152707,0.112108569505508,"Bus stop",1,0,0,0,20440
"Bus Stop (Mayfields)",10590732,51.5682551151895,-0.285751399384226,"Bus stop",1,0,0,0,20441
"Bus Stop (Stanstead Road Colfe Road)",10590732,51.4423058712554,-0.0437900312592822,"Bus stop",1,0,0,0,20442
"Bus Stop (Dewsbury Road)",10590732,51.6033314538088,0.226007689452773,"Bus stop",1,0,0,0,20443
"Bus Stop (Eden Street)",10590732,51.408963262489,-0.304239370630861,"Bus stop",1,0,0,0,20444
"Bus Stop (Eltham Church Well Hall Road)",10590732,51.4513915552211,0.0522817329409655,"Bus stop",1,0,0,0,20445
"Bus Stop (Romford Road Forest Gate)",10590732,51.5456725366983,0.0258446596434121,"Bus stop",1,0,0,0,20446
