"id","opportunity","percentile","cutoff","accessibility"
"851","Bodies of water",50,15,4
"852","Bodies of water",50,15,0
"853","Bodies of water",50,15,0
"854","Bodies of water",50,15,0
"855","Bodies of water",50,15,0
"856","Bodies of water",50,15,1
"857","Bodies of water",50,15,1
"858","Bodies of water",50,15,0
"859","Bodies of water",50,15,0
"860","Bodies of water",50,15,0
"861","Bodies of water",50,15,0
"862","Bodies of water",50,15,0
"863","Bodies of water",50,15,0
"864","Bodies of water",50,15,0
"865","Bodies of water",50,15,1
"866","Bodies of water",50,15,0
"867","Bodies of water",50,15,2
"868","Bodies of water",50,15,0
"869","Bodies of water",50,15,0
