"id","opportunity","percentile","cutoff","accessibility"
"302","Entertainment",50,15,3
"303","Entertainment",50,15,5
"304","Entertainment",50,15,4
"305","Entertainment",50,15,2
"306","Entertainment",50,15,4
"307","Entertainment",50,15,0
"308","Entertainment",50,15,5
"309","Entertainment",50,15,6
"310","Entertainment",50,15,4
"311","Entertainment",50,15,3
"312","Entertainment",50,15,11
"313","Entertainment",50,15,16
"314","Entertainment",50,15,9
"315","Entertainment",50,15,12
"316","Entertainment",50,15,3
"317","Entertainment",50,15,4
"318","Entertainment",50,15,1
"319","Entertainment",50,15,2
"320","Entertainment",50,15,14
"321","Entertainment",50,15,3
"322","Entertainment",50,15,1
"323","Entertainment",50,15,2
"324","Entertainment",50,15,3
"325","Entertainment",50,15,5
"326","Entertainment",50,15,17
"327","Entertainment",50,15,17
"328","Entertainment",50,15,2
"329","Entertainment",50,15,4
"330","Entertainment",50,15,3
"331","Entertainment",50,15,5
"332","Entertainment",50,15,5
"333","Entertainment",50,15,2
"334","Entertainment",50,15,8
"335","Entertainment",50,15,0
"336","Entertainment",50,15,17
"337","Entertainment",50,15,3
"338","Entertainment",50,15,9
"339","Entertainment",50,15,4
"340","Entertainment",50,15,4
"341","Entertainment",50,15,8
"342","Entertainment",50,15,7
"343","Entertainment",50,15,3
"344","Entertainment",50,15,1
"345","Entertainment",50,15,7
"346","Entertainment",50,15,0
"347","Entertainment",50,15,7
"348","Entertainment",50,15,7
"349","Entertainment",50,15,8
"350","Entertainment",50,15,3
"351","Entertainment",50,15,3
"352","Entertainment",50,15,9
"353","Entertainment",50,15,3
"354","Entertainment",50,15,33
"355","Entertainment",50,15,3
"356","Entertainment",50,15,3
"357","Entertainment",50,15,6
"358","Entertainment",50,15,0
"359","Entertainment",50,15,3
"360","Entertainment",50,15,9
"361","Entertainment",50,15,7
"362","Entertainment",50,15,3
"363","Entertainment",50,15,7
"364","Entertainment",50,15,4
"365","Entertainment",50,15,5
"366","Entertainment",50,15,5
"367","Entertainment",50,15,0
"368","Entertainment",50,15,7
"369","Entertainment",50,15,2
"370","Entertainment",50,15,12
"371","Entertainment",50,15,0
"372","Entertainment",50,15,5
"373","Entertainment",50,15,5
"374","Entertainment",50,15,6
"375","Entertainment",50,15,12
"376","Entertainment",50,15,1
"377","Entertainment",50,15,3
"378","Entertainment",50,15,0
"379","Entertainment",50,15,0
"380","Entertainment",50,15,9
"381","Entertainment",50,15,2
"382","Entertainment",50,15,4
"383","Entertainment",50,15,1
"384","Entertainment",50,15,10
"385","Entertainment",50,15,1
"386","Entertainment",50,15,5
"387","Entertainment",50,15,0
"388","Entertainment",50,15,9
"389","Entertainment",50,15,2
"390","Entertainment",50,15,4
"391","Entertainment",50,15,3
"392","Entertainment",50,15,9
"393","Entertainment",50,15,0
"394","Entertainment",50,15,6
"395","Entertainment",50,15,3
"396","Entertainment",50,15,1
"397","Entertainment",50,15,0
"398","Entertainment",50,15,1
"399","Entertainment",50,15,3
"400","Entertainment",50,15,1
"401","Entertainment",50,15,8
"402","Entertainment",50,15,7
"403","Entertainment",50,15,3
"404","Entertainment",50,15,7
"405","Entertainment",50,15,11
"406","Entertainment",50,15,3
"407","Entertainment",50,15,4
"408","Entertainment",50,15,9
"409","Entertainment",50,15,6
"410","Entertainment",50,15,2
"411","Entertainment",50,15,7
"412","Entertainment",50,15,1
"413","Entertainment",50,15,1
"414","Entertainment",50,15,6
"415","Entertainment",50,15,8
"416","Entertainment",50,15,5
"417","Entertainment",50,15,4
"418","Entertainment",50,15,4
"419","Entertainment",50,15,6
"420","Entertainment",50,15,0
"421","Entertainment",50,15,6
"422","Entertainment",50,15,1
"423","Entertainment",50,15,3
"424","Entertainment",50,15,3
"425","Entertainment",50,15,10
"426","Entertainment",50,15,27
"427","Entertainment",50,15,7
"428","Entertainment",50,15,11
"429","Entertainment",50,15,6
"430","Entertainment",50,15,17
"431","Entertainment",50,15,17
"432","Entertainment",50,15,17
"433","Entertainment",50,15,3
"434","Entertainment",50,15,8
"435","Entertainment",50,15,14
"436","Entertainment",50,15,1
"437","Entertainment",50,15,7
"438","Entertainment",50,15,0
"439","Entertainment",50,15,7
"440","Entertainment",50,15,1
"441","Entertainment",50,15,4
"442","Entertainment",50,15,10
"443","Entertainment",50,15,0
"444","Entertainment",50,15,2
"445","Entertainment",50,15,7
"446","Entertainment",50,15,12
"447","Entertainment",50,15,6
"448","Entertainment",50,15,6
"449","Entertainment",50,15,11
"450","Entertainment",50,15,2
"451","Entertainment",50,15,0
"452","Entertainment",50,15,9
"453","Entertainment",50,15,2
"454","Entertainment",50,15,18
"455","Entertainment",50,15,1
"456","Entertainment",50,15,1
"457","Entertainment",50,15,4
"458","Entertainment",50,15,2
"459","Entertainment",50,15,0
"460","Entertainment",50,15,0
"461","Entertainment",50,15,2
"462","Entertainment",50,15,2
"463","Entertainment",50,15,2
"464","Entertainment",50,15,1
"465","Entertainment",50,15,2
"466","Entertainment",50,15,11
"467","Entertainment",50,15,9
"468","Entertainment",50,15,2
"469","Entertainment",50,15,6
