"id","opportunity","percentile","cutoff","accessibility"
"479","Underground entrance",50,15,0
"480","Underground entrance",50,15,0
"481","Underground entrance",50,15,0
"482","Underground entrance",50,15,0
"483","Underground entrance",50,15,0
"484","Underground entrance",50,15,0
"485","Underground entrance",50,15,0
"486","Underground entrance",50,15,0
"487","Underground entrance",50,15,0
"488","Underground entrance",50,15,0
"489","Underground entrance",50,15,0
"490","Underground entrance",50,15,2
"491","Underground entrance",50,15,3
"492","Underground entrance",50,15,4
"493","Underground entrance",50,15,7
"494","Underground entrance",50,15,3
"495","Underground entrance",50,15,6
"496","Underground entrance",50,15,2
"497","Underground entrance",50,15,3
"498","Underground entrance",50,15,3
"499","Underground entrance",50,15,6
"500","Underground entrance",50,15,0
"501","Underground entrance",50,15,8
"502","Underground entrance",50,15,0
"503","Underground entrance",50,15,6
"504","Underground entrance",50,15,6
"505","Underground entrance",50,15,0
"506","Underground entrance",50,15,8
"507","Underground entrance",50,15,7
"508","Underground entrance",50,15,8
"509","Underground entrance",50,15,17
"510","Underground entrance",50,15,28
"511","Underground entrance",50,15,8
"512","Underground entrance",50,15,58
"513","Underground entrance",50,15,10
"514","Underground entrance",50,15,0
"515","Underground entrance",50,15,4
"516","Underground entrance",50,15,0
"517","Underground entrance",50,15,0
"518","Underground entrance",50,15,0
"519","Underground entrance",50,15,0
"520","Underground entrance",50,15,3
"521","Underground entrance",50,15,58
"522","Underground entrance",50,15,0
"523","Underground entrance",50,15,1
"524","Underground entrance",50,15,8
"525","Underground entrance",50,15,64
"526","Underground entrance",50,15,55
"527","Underground entrance",50,15,8
"528","Underground entrance",50,15,59
"529","Underground entrance",50,15,8
"530","Underground entrance",50,15,11
"531","Underground entrance",50,15,10
"532","Underground entrance",50,15,11
"533","Underground entrance",50,15,78
"534","Underground entrance",50,15,8
"535","Underground entrance",50,15,1
"536","Underground entrance",50,15,15
"537","Underground entrance",50,15,0
"538","Underground entrance",50,15,0
"539","Underground entrance",50,15,11
"540","Underground entrance",50,15,0
"541","Underground entrance",50,15,35
"542","Underground entrance",50,15,11
"543","Underground entrance",50,15,11
"544","Underground entrance",50,15,4
"545","Underground entrance",50,15,5
"546","Underground entrance",50,15,5
"547","Underground entrance",50,15,3
"548","Underground entrance",50,15,14
"549","Underground entrance",50,15,92
"550","Underground entrance",50,15,4
"551","Underground entrance",50,15,0
"552","Underground entrance",50,15,9
"553","Underground entrance",50,15,2
"554","Underground entrance",50,15,3
"555","Underground entrance",50,15,6
"556","Underground entrance",50,15,9
"557","Underground entrance",50,15,15
"558","Underground entrance",50,15,9
"559","Underground entrance",50,15,26
"560","Underground entrance",50,15,0
"561","Underground entrance",50,15,7
"562","Underground entrance",50,15,6
"563","Underground entrance",50,15,6
"564","Underground entrance",50,15,9
"565","Underground entrance",50,15,9
"566","Underground entrance",50,15,9
"567","Underground entrance",50,15,9
"568","Underground entrance",50,15,22
