"id","opportunity","percentile","cutoff","accessibility"
"355","Bus stop",50,15,21
"356","Bus stop",50,15,33
"357","Bus stop",50,15,25
"358","Bus stop",50,15,42
"359","Bus stop",50,15,38
"360","Bus stop",50,15,89
"361","Bus stop",50,15,56
"362","Bus stop",50,15,47
"363","Bus stop",50,15,32
"364","Bus stop",50,15,26
"365","Bus stop",50,15,59
"366","Bus stop",50,15,67
"367","Bus stop",50,15,16
"368","Bus stop",50,15,38
"369","Bus stop",50,15,41
"370","Bus stop",50,15,60
"371","Bus stop",50,15,16
"372","Bus stop",50,15,46
"373","Bus stop",50,15,10
"374","Bus stop",50,15,24
"375","Bus stop",50,15,36
"376","Bus stop",50,15,22
"377","Bus stop",50,15,29
"378","Bus stop",50,15,28
"379","Bus stop",50,15,15
"380","Bus stop",50,15,71
"381","Bus stop",50,15,43
"382","Bus stop",50,15,53
"383","Bus stop",50,15,22
"384","Bus stop",50,15,90
"385","Bus stop",50,15,25
"386","Bus stop",50,15,48
"387","Bus stop",50,15,24
"388","Bus stop",50,15,32
"389","Bus stop",50,15,46
"390","Bus stop",50,15,50
"391","Bus stop",50,15,50
"392","Bus stop",50,15,60
"393","Bus stop",50,15,8
"394","Bus stop",50,15,69
"395","Bus stop",50,15,30
"396","Bus stop",50,15,21
"397","Bus stop",50,15,4
"398","Bus stop",50,15,8
"399","Bus stop",50,15,29
"400","Bus stop",50,15,16
"401","Bus stop",50,15,45
"402","Bus stop",50,15,81
"403","Bus stop",50,15,49
"404","Bus stop",50,15,56
"405","Bus stop",50,15,79
"406","Bus stop",50,15,22
"407","Bus stop",50,15,48
"408","Bus stop",50,15,51
"409","Bus stop",50,15,43
"410","Bus stop",50,15,31
"411","Bus stop",50,15,55
"412","Bus stop",50,15,22
"413","Bus stop",50,15,19
"414","Bus stop",50,15,37
"415","Bus stop",50,15,60
"416","Bus stop",50,15,42
"417","Bus stop",50,15,51
"418","Bus stop",50,15,45
"419","Bus stop",50,15,39
"420","Bus stop",50,15,19
"421","Bus stop",50,15,52
"422","Bus stop",50,15,25
"423","Bus stop",50,15,49
"424","Bus stop",50,15,45
"425","Bus stop",50,15,82
"426","Bus stop",50,15,110
"427","Bus stop",50,15,31
"428","Bus stop",50,15,79
"429","Bus stop",50,15,41
"430","Bus stop",50,15,57
"431","Bus stop",50,15,92
"432","Bus stop",50,15,57
"433","Bus stop",50,15,60
"434","Bus stop",50,15,71
"435","Bus stop",50,15,105
"436","Bus stop",50,15,21
"437","Bus stop",50,15,45
"438","Bus stop",50,15,47
"439","Bus stop",50,15,31
"440","Bus stop",50,15,22
"441","Bus stop",50,15,40
"442","Bus stop",50,15,67
"443","Bus stop",50,15,27
"444","Bus stop",50,15,22
"445","Bus stop",50,15,57
"446","Bus stop",50,15,60
"447","Bus stop",50,15,37
"448","Bus stop",50,15,38
"449","Bus stop",50,15,78
"450","Bus stop",50,15,55
"451","Bus stop",50,15,15
"452","Bus stop",50,15,84
"453","Bus stop",50,15,47
"454","Bus stop",50,15,97
"455","Bus stop",50,15,5
"456","Bus stop",50,15,12
"457","Bus stop",50,15,93
"458","Bus stop",50,15,38
"459","Bus stop",50,15,22
"460","Bus stop",50,15,22
"461","Bus stop",50,15,37
"462","Bus stop",50,15,26
"463","Bus stop",50,15,33
"464","Bus stop",50,15,9
"465","Bus stop",50,15,41
