"id","opportunity","percentile","cutoff","accessibility"
"611","Sports",50,15,23
"612","Sports",50,15,22
"613","Sports",50,15,16
"614","Sports",50,15,27
"615","Sports",50,15,5
"616","Sports",50,15,56
"617","Sports",50,15,29
"618","Sports",50,15,12
"619","Sports",50,15,47
"620","Sports",50,15,52
"621","Sports",50,15,75
"622","Sports",50,15,11
"623","Sports",50,15,8
"624","Sports",50,15,11
"625","Sports",50,15,21
"626","Sports",50,15,10
"627","Sports",50,15,14
"628","Sports",50,15,14
"629","Sports",50,15,16
"630","Sports",50,15,28
"631","Sports",50,15,13
"632","Sports",50,15,40
"633","Sports",50,15,25
"634","Sports",50,15,27
"635","Sports",50,15,7
"636","Sports",50,15,12
"637","Sports",50,15,10
"638","Sports",50,15,76
"639","Sports",50,15,64
"640","Sports",50,15,32
"641","Sports",50,15,9
"642","Sports",50,15,15
"643","Sports",50,15,23
"644","Sports",50,15,10
"645","Sports",50,15,16
"646","Sports",50,15,14
"647","Sports",50,15,14
"648","Sports",50,15,19
"649","Sports",50,15,76
"650","Sports",50,15,84
"651","Sports",50,15,8
"652","Sports",50,15,17
"653","Sports",50,15,23
"654","Sports",50,15,14
"655","Sports",50,15,7
"656","Sports",50,15,7
"657","Sports",50,15,40
"658","Sports",50,15,40
"659","Sports",50,15,16
"660","Sports",50,15,40
"661","Sports",50,15,18
"662","Sports",50,15,25
"663","Sports",50,15,58
"664","Sports",50,15,42
"665","Sports",50,15,58
"666","Sports",50,15,50
"667","Sports",50,15,22
"668","Sports",50,15,31
"669","Sports",50,15,46
"670","Sports",50,15,40
"671","Sports",50,15,19
"672","Sports",50,15,81
"673","Sports",50,15,78
"674","Sports",50,15,54
"675","Sports",50,15,0
"676","Sports",50,15,9
"677","Sports",50,15,0
"678","Sports",50,15,11
"679","Sports",50,15,11
"680","Sports",50,15,3
"681","Sports",50,15,11
"682","Sports",50,15,5
"683","Sports",50,15,11
"684","Sports",50,15,9
"685","Sports",50,15,6
"686","Sports",50,15,1
"687","Sports",50,15,5
"688","Sports",50,15,3
"689","Sports",50,15,6
"690","Sports",50,15,5
"691","Sports",50,15,4
"692","Sports",50,15,3
"693","Sports",50,15,3
"694","Sports",50,15,3
"695","Sports",50,15,2
"696","Sports",50,15,8
"697","Sports",50,15,1
"698","Sports",50,15,7
"699","Sports",50,15,7
"700","Sports",50,15,6
"701","Sports",50,15,8
"702","Sports",50,15,8
"703","Sports",50,15,4
"704","Sports",50,15,7
"705","Sports",50,15,4
"706","Sports",50,15,5
"707","Sports",50,15,9
"708","Sports",50,15,0
"709","Sports",50,15,5
"710","Sports",50,15,6
"711","Sports",50,15,15
"712","Sports",50,15,3
"713","Sports",50,15,8
"714","Sports",50,15,4
"715","Sports",50,15,6
"716","Sports",50,15,5
"717","Sports",50,15,10
"718","Sports",50,15,3
"719","Sports",50,15,11
"720","Sports",50,15,5
"721","Sports",50,15,4
"722","Sports",50,15,9
"723","Sports",50,15,11
"724","Sports",50,15,2
"725","Sports",50,15,1
"726","Sports",50,15,6
